start	end	text
513720	515500	And how long did it take us to figure it out again?
515500	522420	It took us until the modern era. We had to use electron microscopes and advanced X-ray diffraction to truly reverse engineer how they did it.
522640	536360	Which is just wild to think about. I mean, you have hundreds of years of medieval citizens walking past the Pantheon, looking up at this massive unreinforced concrete dome, which is still the largest in the world, by the way, and essentially viewing it as magic.
536360	542380	They had the artifact in their daily lives, but the civilizational memory of how it was created was dead.
542500	543500	Dead and gone.
543940	547740	Which brings me to a question for you, the listener, tuning into this deep dive.
547840	548960	It's a sobering question.
549040	549340	It is.
549900	552100	I want you to look around the room you're in right now.
552620	557660	Look at your phone, your laptop, the smart thermostat on your wall, the LED bulbs in your lamp.
557660	566240	How many of those objects do you own? Versus how many could you actually rebuild from scratch if the global supply chain vanished tomorrow?
566460	568880	The answer is probably zero for most of us.
568940	572220	Exactly. We are essentially surrounded by alien spaceships.
572340	578980	We are swimming in artifacts. And, you know, this realization brings us to a critical historical friction point.
579300	579720	Which is?
579720	588520	If civilizational memory relies so heavily on living human beings actually knowing how to build things, how did we ever manage to progress this far?
588620	589280	That's a good point.
589520	593900	Why didn't knowledge just stay locked up with the original inventors throughout history?
593900	607980	Hang on. Because, I mean, if I invent something world-changing in the year 1200, say I figure out a new way to smelt steel or navigate by the stars, my absolute first instinct is to keep it a heavily guarded secret.
607980	611220	Of course. So you can extract all the wealth and power from it.
611300	613400	Right. I don't want to teach everyone else. I want a monopoly.
613920	618300	That is the natural incentive. Institutions have always desired a monopoly on knowledge.
618740	626100	But the paper points out that historically, technological progress was defined by one overarching, almost unstoppable force.
626160	626620	And what is that?
627300	635100	Diffusion. The text highlights a profound asymmetry in human innovation. Discovering something new is incredibly expensive.
635360	637000	Expensive in terms of time and money, yeah.
637000	645680	It requires years of blind experimentation, massive capital investment, institutional coordination, and profound intellectual risk.
646000	651360	But teaching that established principle to the next generation, that is remarkably cheap.
651460	655800	Oh, right. Because you don't have to reinvent the wheel. You just have to show someone how the wheel rolls.
655920	657620	The trial and error is over.
657620	665220	Exactly. And because of this asymmetry, knowledge historically always escaped the institutions that created it.
665420	670080	It leaked out and became what the author calls ordinary cultural competence.
670300	672320	So it starts elite and becomes ordinary.
672880	683460	Precisely. And the paper details this historical trajectory with several compelling examples, starting with the very foundation of recorded history itself, which is writing.
683460	689320	Yeah. If you were a king in ancient Mesopotamia, reading and writing wasn't something the general public did.
689720	695800	It was basically a mystical elite technology guarded by a highly specialized scribe class.
696640	700920	Uniform was immensely complex. It took years of dedicated study to master.
701480	706340	It granted massive administrative, economic, and political authority to a tiny fraction of the population.
706340	708760	They were basically the gatekeepers of the empire's memory.
708960	712400	They were. But over centuries, that technology diffused.
712760	715480	Phonetic alphabets were developed, simplifying the system dramatically.
715900	718000	The knowledge escaped the scribal class.
718140	719880	Because teaching it became cheaper and easier.
720200	720560	Yes.
721280	726180	The true civilizational achievement of writing wasn't just that clay tablets survived.
726860	735560	It was that reading and writing gradually transitioned from an elite institutional secret into an ordinary public expectation.
735560	740760	And the paper tracks this exact same trajectory with higher level concepts, too, right?
740840	742160	Like the invention of calculus.
742560	744400	Calculus is a fascinating case study.
745060	753580	When Isaac Newton and Gottfried Wilhelm Leibniz independently developed calculus in the late 17th century, it was mind-bending intellectual property.
753720	755240	It was basically magic at the time.
755420	759720	It was the absolute bleeding edge frontier of human thought.
759900	761840	The mathematics of continuous change.
761840	766660	But it didn't stay locked in their minds or within the walls of Cambridge or the courts of Hanover.
766900	767400	It got out.
767800	772940	It was formalized, standardized into textbooks, and absorbed into civilization's shared memory.
773640	779660	Today, modern structural engineers don't have to possess the singular genius of Newton to build a suspension bridge.
780000	784280	They simply learn calculus as a standard staple of ordinary scientific education.
784280	790700	So the representation, the underlying logic of how the math works, was successfully transferred from the inventors to the general public.
791240	791720	Exactly.
792100	795800	But, you know, early scientists actually had to be forced into this arrangement, didn't they?
795880	796580	They did.
796740	802280	Yeah, I remember reading that before scientific journals existed, scientists used to hide their discoveries in anagrams.
803080	810740	Like, Galileo would discover the rings of Saturn, but instead of publishing it clearly, he'd send out a scrambled sentence.
810740	816500	Right, so no one else could steal his work, but he could later unscramble it to prove he was the first to see it.
816580	818280	Exactly. It's such a funny workaround.
818500	822500	It's an excellent piece of history, and it perfectly illustrates the author's point.
823040	830440	The creation of scientific journals by institutions like the Royal Society wasn't just a polite way for scientists to share news.
830800	831580	What was it, then?
831580	838680	The author argues that journals were deliberately designed mechanisms meant to convert private insight into collective memory.
839580	843020	Peer review forced scientists to abandon the anagrams.
843100	846280	Ah, so if you wanted the credit, you had to explain the work.
846600	847160	Precisely.
847620	857540	If you wanted the prestige of discovery, you had to explicitly expose your methods, your underlying assumptions, and your evidence to public examination.
858220	859620	You had to hand over the representation.
859620	862440	And engineering followed the same path, didn't it?
862620	873340	Moving from secretive guild workshops, where a master craftsman held all the knowledge, to a public discipline with standardized technical drawings and, like, university curricula.
873440	877660	Yes, a complete shift from private hoarding to public infrastructure.
877980	880780	I have to challenge this golden age of diffusion idea, though.
880840	882240	It sounds a bit too neat, you know.
882800	886060	History is full of people violently protecting their secrets.
886220	886860	Oh, absolutely.
886860	889020	Like, what about the Venetian glassmakers?
889820	897320	The Republic of Venice literally threatened to assassinate any glassmaker who tried to leave the island of Murano because their mirror-making technology was so valuable.
897600	898360	That's not diffusion.
898660	900260	That's hoarding at the point of a sword.
900520	901380	That is a fair point.
901580	905280	And the author doesn't deny the violence or the intense desire to hoard.
906140	911260	The paper completely acknowledges that institutions have always tried to capture and protect their innovations.
912060	914360	Okay, so they admit the Venetians were ruthless.
914360	915120	They do.
915580	917720	The Venetian glassmakers are a prime example.
918180	919500	The guild protects its secret.
920040	922860	The modern firm patents its manufacturing process.
923240	925000	Governments classify military tech.
925380	928600	But the vital phrase in the paper is temporary advantage.
929100	930740	Ah, temporary.
930740	936460	So no matter how hard they try to build a wall around the knowledge, it inevitably fails.
937220	944920	If we connect this to the bigger picture, civilization advances exactly because the immense cost of discovery doesn't have to be paid repeatedly.
945260	948240	And those walls always eventually crumble.
948460	949680	Because someone always talks.
949800	950600	Or sneaks out.
951020	953040	The Venetians couldn't keep their secrets forever.
953540	954580	Glassmakers were bribed.
954660	955840	They smuggled out techniques.
956020	957820	Competitors reverse engineer the mirrors.
957920	959520	And patents eventually expire, too.
959520	960160	Exactly.
960800	967660	The underlying knowledge, the representation, always escaped the original institution and became a permanent part of humanity's conceptual infrastructure.
968160	974120	The institution got a temporary economic or political monopoly, but civilization got a permanent upgrade.
974480	975520	That makes total sense.
975520	980020	The historical norm is that invention happens in a closed, locked room.
980700	984940	It generates a massive amount of wealth or power for the people inside that room for a while.
985080	985180	Right.
985560	987220	But eventually the door cracks open.
987500	989080	The knowledge spills out into the street.
989380	991640	And humanity as a whole levels up.
992360	993620	That's the engine of progress.
993920	995140	That was the engine of progress.
995380	995500	It was.
995640	995820	Okay.
996040	996220	Yeah.
996220	1004740	But the central concern of this deep dive and the core of the affliction text is that the digital age has completely inverted this historical norm.
1005380	1009560	We have entered what the author calls the era of institutional capture.
1009560	1018940	And this is the pivot where the paper gets genuinely unnerving because it argues that modern digital platforms are fundamentally changing how knowledge moves through society.
1019140	1020240	They're reversing the flow.
1020340	1020480	Right.
1020780	1031080	Instead of the historical pattern where the blueprint eventually leaks out to the public, these modern systems distribute the outputs of the knowledge, the convenience, the final polished product.
1031300	1034780	But they successfully and permanently retain the representations.
1035120	1037340	The actual understanding of how the thing works.
1037340	1037980	Yes.
1038580	1046760	We are eagerly sharing the products of representation, but leaving the representations themselves concentrated within massive, opaque institutions.
1047120	1054780	To understand how this trap functions, the paper draws a vital distinction between a productive abstraction and an opaque abstraction.
1055160	1055380	Okay.
1055460	1061300	We definitely need to define abstraction here because in software and engineering, abstraction isn't a bad word.
1061520	1062200	It's essential.
1062500	1063920	It is entirely essential.
1063920	1071140	Like, I don't want to have to understand the binary logic gates of a microchip just to send a text message or order a pizza.
1071720	1073700	I want the complexity hidden from me.
1073900	1077940	Abstraction is arguably the most powerful intellectual tool in human history.
1078680	1082880	It allows us to compress overwhelming complexity into manageable concepts.
1083060	1083220	Right.
1083280	1087060	Like how we use folders on a computer screen instead of looking at raw magnetic data.
1087060	1087720	Exactly.
1088460	1093280	Programming languages like Python abstract away the nightmare of managing raw computer memory.
1093820	1098940	Scientific theories abstract millions of individual observations into a single, elegant formula.
1099100	1100080	So abstraction is good.
1100320	1105320	But the author argues that a healthy, productive abstraction functions like a ladder.
1105840	1110340	You can climb up it to work quickly at a high level, ignoring the details below.
1110440	1110640	Okay.
1110640	1111400	I like that image.
1111580	1111940	A ladder.
1112380	1122940	But if you need to say, if you are a curious student or a frustrated engineer trying to fix a bug, you can climb down the ladder to see exactly how the underlying mechanisms work.
1123160	1128760	It hides detail to aid your focus, but it does not destroy your access to that detail.
1129240	1131340	But modern digital platforms don't build ladders.
1131680	1132620	They build walls.
1132620	1135680	They turn abstraction into a sheer wall of opacity.
1136440	1139960	You encounter this beautifully elegant, frictionless interface on your screen.
1140440	1145280	But the internal workings, the logic, the algorithms are completely inaccessible.
1145360	1147220	You cannot climb down to see how it works.
1147320	1147760	You cannot.
1148220	1153260	And the paper gives a highly specific, fascinating technical example to illustrate this shift.
1154180	1155560	Content-sensitive hashing.
1155660	1155960	Yes.
1156260	1157820	Let's dive into the mechanics of hashing.
1157820	1163040	Because when I read this section, it perfectly crystallized what the author means by institutional capture.
1163540	1167820	To understand content-sensitive hashing, we first need to quickly define a hash function.
1168760	1170640	Imagine a mathematical meat grinder.
1170720	1171160	A meat grinder.
1171300	1171480	Okay.
1171660	1173820	You can drop any digital file into it.
1174020	1177140	A text document, a photo, a massive movie file.
1177620	1183100	And the algorithm grinds it up and spits out a fixed-length string of letters and numbers.
1183660	1185620	A unique digital fingerprint.
1185840	1186060	Okay.
1186380	1186740	Got it.
1186740	1192680	If you change even one pixel in that movie and run it through the grinder again, the fingerprint changes completely.
1193060	1198240	But if you run the exact same file through, you always get the exact same fingerprint.
1198540	1201540	And you can't reverse the process to get the movie back from the fingerprint.
1201620	1201860	Right.
1202060	1205480	But it's a perfect way to verify that a file is exactly what it claims to be.
1205580	1206300	Exactly that.
1206620	1209300	Now, apply this to massive cloud storage platforms.
1209580	1214780	Imagine a million different users all uploading the exact same viral video to a cloud drive.
1214780	1215580	Oh, okay.
1215680	1222360	So in the early days of computing, the server would literally have to save one million separate copies of that file on physical hard drives, right?
1222520	1226220	Consuming massive amounts of space, electricity, and cooling.
1226220	1228240	Which is incredibly inefficient.
1228240	1231800	It's just petabytes of redundant data sitting in a server farm.
1232160	1233000	Terribly inefficient.
1233640	1237160	So engineers develop systems using content-sensitive hashing.
1237520	1244920	When you try to upload that viral video, the platform's software runs it through the mathematical meat grinder on your device.
1244920	1246120	Before it even uploads.
1246240	1246400	Yes.
1246540	1248200	It generates the hash, the fingerprint.
1248500	1254220	It sends just the fingerprint to the server and asks, do you already have a file with this exact fingerprint?
1254420	1254660	Ah.
1255040	1260320	And the server checks its database, finds that someone else already uploaded it, and says, yes, I have it.
1260420	1260900	Exactly.
1261220	1270240	So instead of uploading the heavy video file, the system just saves a tiny pointer, a little link, connecting your account to the original file already on the server.
1270240	1278480	That is brilliant. Millions of users think they have their own copy of the video in their drives, but in reality, there is only one actual file stored.
1278600	1290100	Redundancy is eliminated. Storage costs absolutely plummet. Technically, it is a triumph of engineering. It is an incredibly elegant solution to a massive infrastructural problem.
1290300	1293720	What? Here's where it gets really interesting and a little dark.
1293980	1297740	Yes. Here is the critical catch that the paper highlights.
1297740	1307500	Historically, an architectural breakthrough of that magnitude-like calculus or the scientific method or the printing press would become a public standard.
1307800	1310240	It would be taught in introductory computer science classes.
1310740	1315820	It would be an open protocol that any small business or individual could build into their own local networks.
1316100	1317780	But that's not what happens today.
1317780	1328400	Instead of becoming public engineering knowledge, this brilliant hashing architecture becomes a hidden proprietary feature locked inside a massive corporate cloud service.
1328520	1336680	Right. The users get the result. They get cheaper storage tiers, faster upload speeds, a seamless syncing experience across their devices.
1336880	1338680	But they do not get the representation.
1339100	1343480	They don't get the algorithm, the server architecture, or the understanding of how it operates.
1343480	1346740	The efficiency is entirely walled off behind an API.
1347100	1351140	It is the difference between a glass-bottom boat and a sealed black box.
1351700	1355240	If you're riding in a glass-bottom boat, you can sit back and enjoy the ride.
1355440	1360660	But you can also look down and study the engine, watch the propeller turn, and see the mechanics of propulsion.
1361000	1362120	You have the option to learn.
1362440	1362820	Exactly.
1363220	1368820	If you have the time and curiosity, you can learn the principles of marine engineering just by observing.
1368820	1374800	But modern technology is increasingly a sealed, opaque black box.
1375120	1377800	It might be a thousand times faster than the glass-bottom boat.
1377980	1381080	It might have leather seats and perfect climate control.
1381340	1386120	But you are entirely dependent on the company that holds the key to the box.
1386340	1391340	You are enthusiastically consuming the outcome without acquiring a single drop of the method.
1391700	1392260	Precisely.
1392260	1398700	Now, I think we have to be very careful here about the tone we use when discussing the companies building these black boxes.
1398920	1399420	Oh, for sure.
1400040	1402040	Because it's easy to sound like a conspiracy theorist.
1402140	1406180	The paper goes out of its way to clarify that this isn't some malicious corporate plot.
1406660	1413640	There isn't a secret cabal of tech CEOs sitting in a boardroom, twirling their mustaches, plotting to keep humanity in the dark.
1413780	1414480	It's not a conspiracy.
1415020	1417020	It is entirely rational economics.
1417460	1417800	Yes.
1417800	1424600	The author points out that modern economic models heavily reward repeated access over permanent understanding.
1425480	1433360	If a company invents a better way to filter water, and they teach you the mechanics of that filtration, you only need to interact with them once.
1433540	1433760	Right.
1434080	1436960	You take the knowledge, you go home, and you build your own filter.
1436960	1448200	But if they invent a better filtration method, hide the mechanism behind a tamper-proof casing, and charge you a monthly subscription to access the clean water, they have secured a durable competitive advantage.
1448520	1455060	The knowledge continues to generate recurring revenue for the institution, precisely because the knowledge remains concentrated.
1455640	1457900	So the scarcity of the modern world has shifted.
1458080	1460080	It isn't about technical difficulty anymore.
1460260	1461480	We have the computing power.
1461600	1462960	We have the manufacturing base.
1463040	1465660	We have the algorithms to solve almost anything.
1465660	1468400	The scarcity we're dealing with now is artificial.
1468920	1470800	It's the artificial scarcity of competence.
1471740	1478380	The company makes sure you can never build this spaceship yourself, so your only option is to indefinitely rent a seat on theirs.
1478780	1490200	And this shift from public leaky knowledge to hidden rentable infrastructure fundamentally changes the psychological and structural relationship we have with our tools.
1490320	1494400	It transitions our technology from acting as a teacher to acting as a platform.
1494400	1501520	Which brings us to an incredibly profound observation the author makes about the unique nature of education itself.
1501780	1505900	Yeah, the contrast the paper draws between a teacher and a platform really struck me.
1506540	1514240	It points out that education is a strange, almost paradoxical institution because its ultimate goal is self-obsolescence.
1514620	1517480	Think about the pure mechanics of teaching for a moment.
1517940	1522020	A true teacher succeeds only when the student no longer needs them in the room.
1522020	1522340	Right.
1522340	1532380	The entire objective of the interaction is to replace the student's ignorance with a durable understanding so that the student can walk away and solve the problem entirely independently tomorrow.
1532860	1535980	As the paper beautifully puts it, competence is not rented.
1536380	1537140	It is transferred.
1538080	1544440	The teacher is actively trying to copy the representation from their mind into yours, making themselves redundant in the process.
1544440	1547220	But a platform does the exact opposite.
1547660	1555140	A platform's fundamental design goal is to minimize friction, which sounds fantastic on a marketing brochure.
1555260	1556680	Oh, everyone loves less friction.
1556860	1558760	It automates the complex configuration.
1559220	1561040	It optimizes the background workflow.
1561280	1563940	It tries to guess what you want to do and just does it for you.
1563940	1569460	But in removing all that friction, it centralizes the representation within itself.
1569720	1574680	It shifts the burden of understanding completely off of your shoulders and onto the infrastructure.
1574940	1580440	And we must acknowledge that from an immediate productivity standpoint, platforms are phenomenal.
1581060	1591080	They have made incredibly sophisticated computation accessible to billions of people who don't know how to code, who don't understand networking protocols or database management.
1591220	1591400	True.
1591480	1592360	They are incredibly useful.
1592360	1597620	But a platform removes difficulty by making you permanently structurally dependent on it.
1597940	1600440	The solution to your problem remains external.
1600920	1605520	After using the platform for five years, you haven't internalized any new foundational capability.
1605980	1612860	The paper highlights a few older software traditions to show the stark contrast here, calling them austere software.
1613500	1617540	It mentions things like Unix, Latex, Vim, and forth.
1617660	1620000	Right, the classic austere environments.
1620000	1624760	For listeners who might not be deep into computer science, what exactly makes these systems austere?
1625080	1635400	Well, these are systems that are notoriously criticized in the modern era for possessing steep learning curves or for lacking intuitive, frictionless graphical interfaces.
1635540	1636380	A no drag and drop.
1636440	1640140	Take Unix, for example, which is the foundation of many modern operating systems.
1640140	1645180	When you interact with a traditional Unix environment, you aren't clicking colorful icons.
1645400	1647440	You are typing commands into a terminal.
1647440	1649700	You are staring at a black screen with white text.
1649700	1653900	You are continually exposed to the raw mechanics of the file system.
1654300	1659100	Unix is built on a philosophy of small, specialized programs that do one thing well.
1659440	1660900	And you have to connect them yourself, right?
1661100	1661380	Yes.
1661780	1671320	You use things called pipes, literally the vertical bar character on your keyboard, to chain these small programs together, feeding the output of one tool directly into the input of another.
1671320	1678760	It's like being handed a box of individual gears and being told to build your own clock rather than just buying a digital watch.
1678940	1679360	Exactly.
1679940	1682640	Or take latex, which the paper also mentions.
1682740	1683180	Okay, yeah.
1683480	1688620	Because if I want to write a document today, I open Microsoft Word or Google Docs.
1688940	1693460	I type a word, I click the bold button, and the word instantly turns bold on the screen.
1693980	1697020	It's called W-Y-S-I-W-Y-G.
1697480	1699400	What you see is what you get.
1699400	1701880	But latex operates entirely differently.
1702280	1708000	It is a typesetting system where you write your document in plain text using markup tags to define the structure.
1708220	1708980	So it'll look like code.
1709400	1715340	You type commands telling the system that a certain line is a chapter heading or that a block of text is an equation.
1715680	1718780	You don't see the final formatted document while you are writing.
1718840	1719480	Okay, that's so frustrating.
1719600	1726500	You have to run the text through a compiler, which processes your logical instructions and generates a beautifully formatted PDF at the end.
1726500	1736860	Okay, so why on earth would anyone still use latex or Vim or Unix command lines when we have fictionless platforms that do it all for us instantly?
1737100	1741820	Because, as the author argues, their abstractions remain entirely legible.
1742660	1749680	They endure and maintain fiercely devoted communities of professionals because they are designed more like workshops than vending machines.
1749820	1751380	Workshops versus vending machines.
1751380	1756340	Mastery of these austere tools isn't just about memorizing keyboard shortcuts.
1756800	1763900	It's about gradually acquiring the competence to reconstruct, debug, and modify the system itself.
1763980	1773040	By forcing you to understand the logic of the compilation or the structure of the data pipeline, they act as a continuous apprenticeship encoded directly into the software.
1773160	1773540	Yes.
1773540	1775560	Okay, I understand the romance of the workshop.
1775700	1776300	I really do.
1776900	1781700	But I'm looking at this from the perspective of an average person, and part of me thinks, so what?
1781960	1783380	The so what is very valid.
1783560	1783740	Right.
1783920	1793040	Like, I don't want to forge my own engine block and drive to the grocery store, and I certainly don't want to learn Unix command line syntax just to write a performance review for my employee.
1793400	1796440	Isn't convenience the whole point of technological progress?
1796440	1803980	This raises an important question, and it is the absolute most common and most valid defense of the current technological paradigm.
1804400	1807940	The paper anticipates this pushback and addresses it head on.
1808260	1809100	Okay, what do they say?
1809220	1812900	The author states clearly that convenience itself is not the enemy.
1813620	1818160	Civilization has always advanced by reducing unnecessary physical and cognitive labor.
1818160	1827820	Nobody is seriously arguing that we should abandon modern GPS and go back to navigating by sextant and starlight just for the educational value of the struggle.
1828080	1828160	Right.
1828240	1828940	I want the GPS.
1829280	1829960	I want the tractor.
1830080	1832560	I don't want to plow the field by hand to build character.
1832720	1833860	We all want the tractor.
1834480	1838340	The objective of technology is not to artificially maximize difficulty.
1838340	1849700	The profound danger, however, emerges when convenience ceases to function as a bridge toward greater understanding and instead becomes a total, inescapable substitute for it.
1849940	1851560	So we don't have to get rid of the easy stuff.
1851660	1853340	We just need the hard stuff to be accessible.
1853660	1858760	The goal isn't to force every citizen to learn assembly code or compile their own operating systems.
1859240	1864600	The goal is to ensure that the underlying abstractions remain permeable for those who do need to learn them.
1864940	1867340	Ah, permeable abstractions.
1867340	1870760	We are back to the glass bottom boat.
1870820	1871140	Yes.
1872440	1875940	You don't have to look down at the engine if you just want to sit on the deck and enjoy the sunset.
1876100	1877300	You can just consume the ride.
1877680	1880780	But if you want to know how the boat works, the glass is there.
1880780	1885360	The mechanism isn't intentionally hidden behind welded steel plates.
1885940	1887020	That is the crucial distinction.
1887760	1895600	When a digital ecosystem is entirely closed off, when the abstraction is an impenetrable wall of proprietary code and remote servers,
1895600	1901080	the user experiences a continuous, delightful improvement in practical capability.
1901080	1903600	But they are entirely at the mercy of the institution.
1903780	1904180	Exactly.
1904680	1911040	The system works perfectly right up until the company goes bankrupt or changes its pricing model or alters its terms of service
1911040	1915540	or simply decides to deprecate the specific feature you rely on for your livelihood.
1915880	1917840	And because you only ever rented the competence,
1918340	1922320	because the representation was never transferred to your local machine or your local mind,
1922680	1925880	you were left with absolutely nothing when the platform vanishes.
1926040	1926620	Nothing at all.
1926620	1930800	And this structural dependence is happening everywhere with software right now.
1931300	1937780	It's the transition from owning a program on a CD-ROM to paying a monthly subscription for SoftShare as a service.
