start	end	text
460040	462560	This represents the surrounding gravitational environment.
462980	465120	The environment pushing and pulling on the blob.
465440	465880	Exactly.
465880	471680	So imagine all the other dense patches of matter in the universe surrounding our blob.
472000	476460	They are exerting a gravitational pull, but that pull isn't uniform.
476640	479720	Right, because matter isn't spread out perfectly evenly.
480020	480260	Right.
480540	483360	It's stronger in some directions and weaker in others.
483860	487020	That uneven gravitational field is the title tensor.
487400	495260	Okay, so the twisting force that actually starts to spin is born because these two things don't perfectly line up.
495260	495860	Exactly.
496220	503400	So if the blob was a perfect sphere or if the gravitational pull was perfectly even from all sides, you wouldn't get a spin.
503520	504500	You just get a straight pull.
504640	504880	Correct.
505080	507480	The rotation is a purely relational consequence.
508120	514400	It is the physical manifestation of the misalignment between the object's shape and the environment's gravitational pull.
514400	516060	Okay, the physics makes perfect sense.
516160	516320	Right.
516520	521620	We know how the spin gets started, so why is this considered such an impossible observational problem?
521820	525760	Well, because of what Flyxion identifies as the access problem.
525800	526600	The access problem.
526700	526960	Yeah.
528000	532600	Tidal torque theory is physically correct on paper, but operationally.
532600	534060	It hits a massive wall.
534780	542900	To prove the theory observationally, you need to measure the tidal field and the inertia tensor in the early universe and then compare them to the galaxy today.
543160	544500	But I'm guessing we can't do that.
544580	544940	No.
545200	548460	We can only ever access one of those two ancient variables.
548820	549420	Let me guess.
550420	555560	We can figure out the gravitational tidal field, but we can't figure out the shape of the blob.
555560	556560	You nailed it.
557120	561860	On large cosmic scales, gravity is relatively well-behaved and deterministic.
562480	571400	So, using the large-scale distribution of matter we see today, we can mathematically run the clock backward to reconstruct the ancient primordial tidal field.
571640	571900	Okay.
572000	576660	But we absolutely cannot reconstruct the original shape, the inertia tensor of the proto-halo.
576840	577520	But why not?
577580	581660	I mean, if we can rewind the gravitational field, why can't we just rewind the blob itself?
581660	587740	Because the boundary of that proto-halo wasn't defined by any distinguishing feature present in the initial conditions.
588020	589200	Wait, I'm losing you a bit.
589260	589660	What do you mean?
589960	601020	So, in the very early universe, there were no discrete objects, there were no hard boundaries, there was just a continuous field of matter with very slight ripples in density.
601460	603000	Okay, so just like a soup of matter.
603100	604120	Yeah, exactly.
604800	609880	Our specific proto-halo was just a slightly denser patch in a universe full of dense patches.
610180	611500	It hadn't collapsed yet.
611500	612400	Ah, I see.
612460	618800	Because it hadn't undergone non-linear collapse, its shape was basically an arbitrary mathematical designation.
619180	625760	It wasn't a physical object that we can retroactively trace back from the messy, randomized galaxy we see today.
625860	626160	I see.
626260	627040	Okay, this makes sense.
627300	633040	So, it's like we have the cookie cutter, you know, the gravitational tidal field shaping things from the outside.
633240	634080	I like that analogy.
634380	634700	Right.
634700	640220	But the original blob of dough, the proto-halo's shape, has been baked, eaten, and digested.
640600	645740	We can't see the original shape of the dough, which means we can't prove how the cookie cutter interacted with it.
645740	646220	Exactly.
646220	649900	And if half the equation is invisible, the whole theory seems totally intestinal.
650000	650220	Right.
650480	658180	And this divergence between what the physics requires and what we can actually observe marks a crucial epistemic boundary.
658740	662060	We simply can't observe the physical relation directly.
662060	662960	So, what do we do?
663320	667020	Well, Shang and their team had to find a clever workaround.
667680	673620	They had to abandon the search for the inertia tensor and find what Flyxion calls a reconstructible proxy.
673840	675140	A reconstructible proxy.
675380	675540	Yeah.
675700	678540	So, they needed a mathematical stand-in for the missing cookie dough.
678940	679380	Exactly.
679920	683480	But, how do you substitute something you fundamentally cannot know?
683600	685820	I mean, if we don't know the shape, how do we fake it?
685820	686760	You don't fake it.
686840	691920	You substitute it with a different, fully reconstructible property that behaves similarly.
692160	692620	Okay, how?
692740	702880	Instead of trying to guess the unobservable shape of the proto-halo, Shang's team replaced it with the tidal field itself, but evaluated it at a completely different, smaller spatial resolution.
703120	703360	Okay.
703780	710580	Specifically, they evaluated it at a smoothing scale of approximately 1.8 times the Lagrangian radius of the halo.
710860	712220	Okay, let's slow down and unpack that.
712220	713820	The Lagrangian radius.
715240	721840	In fluid dynamics, Lagrangian perspective means you are following a specific parcel of matter as it moves, right?
721840	723280	Yes, that's exactly right.
723740	731740	So, the Lagrangian radius here is the size of the original region of space that contained all the mass that would eventually collapse into the galaxy.
732060	732380	Yes.
732620	737140	So, they take that radius and they zoom in slightly to 0.8 times that size.
737320	737580	Okay.
737580	742740	They are looking at the gravitational field at the scale of the inner core of the proto-halo.
742940	750460	This smaller scale traces the local unevenness, the anisotropy, at the exact site where the galaxy is going to form.
750540	750980	Oh, wow.
751300	752600	Okay, I think I see where this is going.
752740	752920	Yeah.
752920	760200	This local gravitational unevenness mathematically stands in for the unobservable shape of the mass itself.
760820	766940	Then, they compare that to the gravitational field at a much larger scale, which characterizes the surrounding environment.
767280	769220	This is a wild conceptual leap.
769340	769520	Yeah.
769520	771960	So, they aren't looking at an object in a field anymore.
772120	779500	They took the unobservable object out entirely, and they are just comparing the gravitational field to itself at two different zoom levels.
780220	786060	They are measuring how much the gravitational environment disagrees with itself from the inner scale to the outer scale.
786200	789320	That is the absolute genius of the reconstructible proxy.
789320	798520	They substituted a pairing between an object and a field with a pairing of the same field with itself, using nested Gaussian smoothing scales.
798540	800300	A nested Gaussian smoothing scale.
800320	800500	Yeah.
800780	803580	It is a scale-dependent non-commensurability.
803960	804860	That's a mouthful.
805160	806880	It is, but it works beautifully.
807480	814380	And to actually execute this, to build this proxy, Sheng's team had to mount an observational effort of staggering scale.
814440	814940	I can imagine.
814940	821200	To reconstruct that ancient gravitational cookie cutter, they used something called the Eel Elusi project.
821420	822100	Eel Ezea.
822520	825320	How does a project like that actually rewind time?
825540	828720	Because earlier you said gravity on large scales is deterministic.
829100	832780	But how do they physically process the data to get the primordial map?
833040	839060	They use a technique called Hamiltonian Markov-Chain Monte Carlo procedures, combined with particle mesh dynamics.
839240	841280	Okay, we definitely need to translate that for everyone.
841280	846780	A Markov-Chain Monte Carlo, or MCMC, is a statistical algorithm, right?
846860	847560	It is, yeah.
847620	850300	It's used to sample complex probability distributions.
850860	857360	You essentially take random walks through a landscape of possibilities, and the algorithm pulls you toward the most likely solutions.
857520	858280	Yes, exactly.
858620	863220	So they take the current observed distribution of galaxy groups in the local universe.
863600	864360	That is the endpoint.
864680	865320	The present day.
865320	865740	Right.
866040	877900	Then, the MCMC algorithm creates millions of potential starting points, primordial density fields, and runs them forward through simplified gravitational simulations using particle mesh dynamics.
878080	878300	Okay.
878480	884320	It compares the simulated endpoint to the real universe, adjusts the starting parameters, and runs it again.
884520	884980	Oh, wow.
885160	887660	So it's trial and error on a massive scale.
887660	888220	Huge.
888580	897000	It is a massive iterative optimization process that eventually converges on the most highly probable map of the early universe's density field.
897140	905000	So they use supercomputers to systematically guess and check until they find the exact primordial map that results in the universe we live in today.
905300	906140	Basically, yes.
906400	907060	That's incredible.
907220	909420	And that gives them the nested tidal fields.
909600	909740	Yeah.
909840	912380	But they also need the modern galaxies to compare it to, right?
912380	912900	Exactly.
913360	917740	For the present day kinematics, they use the Manji Integral Field Survey.
917920	918280	Manji.
918400	918540	Yeah.
918640	920260	And this wasn't just a handful of galaxies.
921020	929860	They analyzed 781 central elliptical galaxies and 815 spiral galaxies tracing the rotation of the gas.
929880	930440	That's a lot.
930700	935960	Plus 635 ellipticals and 812 spirals tracing the rotation of the stars.
936280	936780	Wow.
936780	945520	And they restricted all of this to massive dark matter halos over 10 to the 12th solar masses where the signal should be most robust.
945940	946660	10 to the 12th.
946660	947960	That is a massive scale.
948100	951840	So they have thousands of galaxies mapped in three dimensions.
952100	952360	Yes.
952480	958780	So they take the present day spin from Manji and they cross-reference it against the nested scale proxy from Eulucid.
959580	959840	Right.
959940	963260	And that is exactly where they found the 7.0 sigma correlation.
963540	965440	The math completely checked out.
965440	965700	Okay.
966060	966480	But hold on.
966520	970320	If they completely swapped out the variables, aren't they testing a completely different theory now?
970560	973240	I mean, that sounds like a bit of a statistical sleight of hand.
973340	973580	Yeah.
973580	981080	If I replace the cookie dough with the theoretical model of dough and it bakes perfectly, I haven't proven anything about the original dough.
981500	983820	I've just proven my model works with my cookie cutter.
984020	988700	This is a vital distinction, and it's the exact trap Flyxion warns about in the paper.
988700	998980	The physical claim of classical tidal torque theory and the operational claim actually tested by Sheng are related, but they are absolutely not identical.
999300	999400	Okay.
999560	1001720	There are three distinct objects in play here.
1001880	1003260	Walk me through the three objects.
1003320	1003500	Sure.
1003500	1006600	Object one is the physical primordial relation.
1006980	1012260	That's the true misalignment between the actual proto-halo shape and the true tidal field.
1012460	1012700	Okay.
1012880	1016820	This is physical reality, but as we discussed, it is forever unobservable.
1016960	1017180	Right.
1017380	1019560	Object two is the reconstructable proxy.
1020100	1024720	This is that nested two-scale field comparison that Sheng's team computed.
1025060	1025640	The stand-in.
1025640	1026240	Exactly.
1027040	1031960	And object three is the present-day observable, the galaxy's actual measured spin.
1032540	1036640	The 7.0 sigma correlation is strictly between object two and object three.
1036840	1039400	So they correlated the proxy to the modern galaxy.
1039540	1042880	They never actually touched the true primordial restriction.
1043000	1043120	Correct.
1043640	1047100	The evidence bears on the first object, but it is not identical to it.
1047420	1048680	So how do we know it's valid?
1048680	1054300	The entire validity of this approach relies on immense n-body simulations, demonstrating
1054300	1060300	that the proxy, object two, actually does tightly track the physical relation, object one.
1060540	1060880	I see.
1061400	1066440	The simulations confirm that the local unevenness of the gravitational field is an incredibly
1066440	1069460	reliable predictor of the resulting mass shape.
1070240	1071800	It is not just a mathematical trick.
1071920	1074620	It's a rigorously validated stand-in.
1074820	1074980	Okay.
1075060	1077120	So the proxy represents a real physical truth.
1077120	1079340	We've basically solved the access problem.
1079940	1083540	But this brings us back to what I think is the most mind-bending part of Flyxion's paper.
1084120	1088080	We established earlier that the modern galaxy itself has been completely scrambled over
1088080	1089540	billions of years, right?
1089640	1090500	Utterly scrambled.
1090660	1095440	So how does this proxy, this ancient relationship, actually survive in the present day?
1096260	1100240	And Flyxion talks about this in terms of shifting our framework from viewing systems
1100240	1102800	as states to viewing them as trajectories.
1102980	1104900	What does that mean in a physical sense?
1104900	1110680	It is a profound philosophical reframing of how we conceptualize astronomical bodies.
1110820	1114680	Usually, when we look at a galaxy, we view it as a state.
1114800	1115520	Like a snapshot.
1115900	1116460	Exactly.
1116680	1121520	A specific collection of matter, gas, and stars existing at a specific spatial coordinate
1121520	1122140	right now.
1122320	1122520	Right.
1122520	1128720	But if a galaxy is purely its present state, then a correlation between that state and
1128720	1134340	a primordial field from billions of years ago looks completely paradoxical, because the
1134340	1138180	matter currently present has no physical obligation to remember anything.
1138500	1138720	Right.
1138780	1142620	Because if I look at a galaxy as a collection of stars now, those specific stars didn't
1142620	1145320	even exist when the tidal field was pulling on the proto-halo.
1145480	1147120	The matter has been totally recycled.
1147120	1147680	Exactly.
1148460	1153920	But Flyxion argues, we must view a physical system as a trajectory, a continuous path through
1153920	1156880	a vast space of admissible configurations over time.
1157040	1157300	Okay.
1157500	1162600	Certain observable properties, like total angular momentum, are not just functions of the present
1162600	1162900	moment.
1163100	1166080	They are functional representations of the entire trajectory.
1166660	1167700	They are partly historical.
1168080	1168580	Oh, I see.
1168780	1172500	So angular momentum isn't just a sticker slapped on the galaxy today.
1172660	1175620	It's a summary of what the galaxy has been through.
1175620	1176600	Yes, exactly.
1177060	1180480	And this introduces Flyxion's definition of a distinction.
1180900	1181140	Right.
1181240	1182580	The persistence of a distinction.
1182760	1182860	Right.
1183180	1188620	A distinction is a physically instantiated difference between two alternative histories.
1188920	1189180	Okay.
1189300	1189880	Give me an example.
1190520	1194540	Imagine two slightly different primordial gravitational environments.
1195120	1200780	If those two environments produce descendant galaxies whose spins we can still statistically
1200780	1204180	tell apart today, then a distinction has survived.
1204440	1204840	Wow.
1204840	1210020	Even if the galaxies themselves have completely changed their material form, the difference
1210020	1214020	between their historical trajectories remains mathematically recoverable.
1214300	1216640	Flyxion calls this memory without representation.
1216900	1217100	Right.
1217320	1219260	Which sounds almost contradictory to me.
1219360	1221600	How can you have memory without a record?
1221700	1224120	If I want to remember something, I write it down, I represent it.
1224180	1224400	Right.
1224520	1225040	You store it.
1225300	1225740	Exactly.
1226260	1227700	The galaxy doesn't have a hard drive.
1227780	1231520	But if I'm understanding this correctly, it's kind of like a river that carves a canyon.
1231680	1231880	Okay.
1231900	1232340	Let's hear it.
1232340	1234960	The water that did the carving is long gone.
1235600	1236800	It vanished into the ocean.
1237520	1239440	There is no water left to represent the river.
1240140	1245480	But the shape of the canyon, the depth and the curves, it still tells you how fast and in
1245480	1247060	what direction the river was flowing.
1247600	1248140	That's good.
1248140	1251860	That perfectly captures the essence of it.
1251860	1255800	A galaxy does not store a symbolic record of the tidal tensor.
1256220	1257640	There is no memory address.
1257980	1258060	Right.
1258140	1259180	The memory is structural.
1259640	1263180	It is a property of the joint statistics of the system across time.
1263560	1266360	It is the survival of inferential dependence.
1266360	1271720	The current spin is statistically dependent on the ancient environment, requiring neither
1271720	1274600	an explicit representation nor a storage device.
1274820	1277520	But I have to push back on my own canyon analogy here.
1277620	1279760	Because a canyon just sits there quietly in the desert.
1280160	1282460	A galaxy is constantly being hit by other galaxies.
1282500	1282840	It's true.
1282920	1283560	It's very active.
1283560	1288060	And if the universe is constantly moving toward higher entropy, getting messier and more
1288060	1295320	disordered, how does this fragile geometric memory survive billions of years of chaotic
1295320	1295800	collisions?
1296060	1298200	That is the ultimate test of the theory.
1298580	1304260	Infliction addresses it head on with a concept called Markovian coarse-grained evolution.
1304420	1306260	Markovian coarse-grained evolution.
1306340	1306580	Yes.
1307080	1311000	And to understand it, we apply something called the data processing inequality.
1311320	1313240	The data processing inequality.
1313240	1314360	Let's break that down.
1314880	1320000	In information theory, it essentially says that you cannot create new information by
1320000	1323480	just processing or manipulating existing data.
1323980	1326700	Information can only be lost or maintained along a chain.
1326980	1327900	It can never increase.
1328100	1328540	Exactly.
1328900	1335660	If you have a chain of events, say event A causes event B, which causes event C, the information
1335660	1340040	about event A that survives in event C can only decrease or at best A the same.
1340120	1341260	It cannot increase.
1341360	1341780	Makes sense.
1341780	1346880	So all influence of the primordial distinction on today's galaxy is mediated through every
1346880	1348100	single intermediate state.
1348620	1350180	Every merger, every supernova.
1350760	1354360	Therefore, accessibility to the primordial distinction must intrinsically decay.
1354740	1355840	So the memory is fading.
1356020	1357640	The universe is actively erasing it.
1357840	1358960	It is fading, yes.
1359640	1364460	The empirical question is not whether the memory decays, but how slowly it decays relative
1364460	1366160	to the violence of the transformations.
1366160	1368100	Okay, do we have numbers on that?
1368260	1368640	We do.
1369180	1374480	In simplified computer simulations of just dark matter, the correlation between the
1374480	1378320	primordial field and the final spin is around 0.5 to 0.7.
1378440	1378920	Pretty strong.
1379120	1383380	But in the real messy universe, Shang measured a correlation of 0.13.
1383640	1384260	Oh, wow.
1384260	1388580	So the signal has degraded significantly, but crucially, it has not reached 0.
1388580	1389300	But wait.
1389860	1394880	When two massive galaxies smash together in a major merger, the gravitational violence
1394880	1395600	is immense.
1396120	1398380	How does the spin not just completely reset?
1398640	1399560	It's a great question.
1399640	1403180	Why doesn't that merger just wipe the slate clean and push the correlation all the way
1403180	1403520	to 0?
1403520	1406800	This is where Flyxion introduces a vital mechanical concept.
1407300	1408720	Repair without restoration.
1409120	1410320	Repair without restoration.
1410540	1410680	Yes.
1411100	1415100	When a galaxy undergoes a violent merger, it does not rebuild its old self.
1415500	1416660	It doesn't reverse time.
1417060	1419820	But it also doesn't just shatter into random chaos.
1420100	1421120	It undergoes repair.
1421520	1426380	See, when I hear repair, I think of fixing a broken window so it looks exactly like the
1426380	1426860	old window.
1426960	1427120	Yeah.
1427120	1428280	Returning to the original state.
1428360	1428560	Right.
1428660	1430340	In our everyday language, that's what it means.
1430340	1434220	But in phase space dynamics, repair means something specific.
1434960	1440580	It means the dynamics return the perturbed system to an admissible region of configuration
1440580	1441340	space.
1441480	1441660	Okay.
1441920	1445740	The galaxy relaxes into a new dynamically viable state.
1446300	1450220	When two galaxies merge, the system undergoes violent relaxation.
1450820	1455580	It might end up with a completely different mass, different morphological shapes, say, turning
1455580	1460320	from two spirals into a giant elliptical and completely different internal space.
1460580	1460980	Kinematics.
1461180	1461460	Okay.
1461720	1465720	But during this relaxation process, it retains relational invariance.
1465860	1467120	It finds a new equilibrium.
1467560	1471280	And in that new equilibrium, the ancient rotational bias is preserved.
1471460	1471980	Oh, I get it.
1472020	1475020	So it's not repairing the window to look exactly like the old window.
1475120	1475400	No.
1475540	1480380	It's more like taking a lump of blue clay and a lump of yellow clay, both spinning clockwise.
1480780	1482560	You smash them together violently.
1482720	1482860	Right.
1483080	1485440	You don't get the individual blue and yellow lumps back.
1485500	1487040	The original configuration is lost.
1487040	1487400	Mm-hmm.
1487500	1489460	You get a new, larger green lump.
1489820	1490340	Exactly.
1490580	1492820	That is repairing into a new admissible state.
1493460	1496140	But the new green lump is still spinning clockwise.
1496800	1502160	The material state is destroyed, but the relational memory, the spin, survives the chaos.
1502160	1504460	That captures the dynamic perfectly.
1505200	1509060	Repair preserves difference rather than restoring sameness.
1509300	1509620	Wow.
1510060	1515240	The galaxy's overall configuration is free to change entirely, while a small number of
1515240	1518720	relational invariants remain informative about its earliest history.
1519020	1520580	But what about the entropy objection?
1521100	1524020	The second law of thermodynamics says entropy is always increasing.
1524240	1525100	Yes, it is.
1525100	1530100	If the universe is fundamentally moving toward disorder, doesn't that inherently mean history
1530100	1531820	is being systematically erased?
1532040	1536860	It is a really common intuition, but Flyxion points out it is a major conflation of microscopic
1536860	1538520	and macroscopic information.
1538740	1539100	How so?
1539300	1544900	Entropy growth just means the number of possible microscopic states compatible with our macroscopic
1544900	1546180	observation is growing.
1546460	1551860	It causes a loss of accessible distinctions at a highly specific microscopic resolution.
1552040	1553300	Okay, so the tiny detail.
1553300	1553900	Exactly.
1554200	1559040	The exact position of every single star becomes completely randomized and unrecoverable.
1559360	1559560	Right.
1559680	1563860	The phase mixing and chaotic orbits make it impossible to track individual stars backward
1563860	1564360	in time.
1564440	1564860	Exactly.
1565360	1570720	But in low-dimensional projections, like looking at the single vector of overall angular momentum
1570720	1574140	correlations, can perfectly survive entropy growth.
1574280	1575020	That is amazing.
1575360	1581840	The microscopic details are lost to entropy, but the macroscopic structural distinction survives.
1581840	1588060	So entropy randomized all the tiny variables, but it didn't erase the massive, overarching
1588060	1589460	geometric relationship.
1589700	1590300	Precisely.
1590520	1595500	And to make this epistemic reality rigorous, Flyxion introduces a framework to help us
1595500	1597200	understand what we're actually measuring.
1598080	1600000	The three cones of persistence.
1600740	1604320	This feels crucial for not misinterpreting astronomical data.
1604460	1605640	It is absolutely essential.
1605800	1608260	Imagine three nested cones, one inside the other.
1608380	1609160	Okay, I'm picturing it.
1609160	1612360	The outermost and largest is the physical persistence cone.
1612740	1618700	This represents the set of all scales, times, and observables, where a genuine physical statistical
1618700	1621760	dependence on the primordial influence still exists in the universe.
1622000	1622880	Okay, so that's reality.
1623120	1623420	Yes.
1624200	1630200	It is the raw objective truth of reality, entirely independent of whether humans have the technology
1630200	1630960	to measure it.
1630960	1632840	Okay, the universe's actual memory.
1633020	1634600	What is the next cone inside that?
1634600	1636340	The observable persistence cone.
1636460	1638000	This is a much smaller subset.
1638000	1643840	It represents what our theoretically available observational channels, like the interfield
1643840	1647060	spectroscopy from Menge, could potentially see in principle.
1647600	1647660	Right.
1647760	1652100	If the physical signal is there, but it's only expressed in a dark matter interaction that
1652100	1657380	we have zero theoretical instruments to detect, it exists in the physical cone, but falls
1657380	1658940	outside the observable cone.
1659020	1659220	Good.
1659380	1661180	And the smallest innermost cone?
1661340	1662220	The detection cone.
1662400	1663840	This is the narrowest reality.
1663840	1669980	This is what our specific current sample sizes, our specific signal-to-noise ratios, our current
1669980	1675380	reconstruction algorithms, like elizuzide, and our strict statistical thresholds, like demanding
1675380	1678640	a seven-sigma proof, can actually confirm today.
1678640	1681740	Okay, so to synthesize that, it's like a radio station.
1681880	1682400	Let's hear it.
1682480	1687120	The actual signal propagating through the air across the entire state is the physical
1687120	1687860	persistence cone.
1688020	1688480	It's out there.
1688780	1693720	Owning a radio receiver that is technically capable of tuning into that frequency is the
1693720	1695160	observable persistence cone.
1695280	1695620	Yes.
1695900	1702380	And actually being able to hear the song clearly through the static in your specific location
1702380	1705800	with your specific volume settings is the detection cone.
1706040	1707660	That is a brilliant way to put it, yes.
1707660	1711660	And this nesting prevents massive scientific errors.
1711940	1712420	How so?
1712540	1717280	Well, for instance, in Sheng's data, they noted that this amazing memory correlation
